company,served_airports_pr_period,neigh_airports_pr_period,pair,airport_type,population,megapolis,tourist,distance_km,distance_km_squared,entry,entry_2
UVT,0,0.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
N4,5,4.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
FV,11,1.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
RSD,2,0.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
UT,13,3.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
SU,26,22.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,1.0,0
NWS,3,2.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
YC,4,0.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
A4,4,0.0,SGC_SVO,1,2139.4382440257536,1,1,2141.8742303559566,4587625.218662921,0.0,0
AFL,9,8.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,1.0,1
SDM,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
HZ,2,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
AUL,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
5N,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
RT,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
SHU,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
WZ,2,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
DP,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
7R,2,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
DRU,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
KAR,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
U6,6,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
KZN,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
RSJ,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
S7,22,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
Y7,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
R3,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
UVT,0,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
N4,5,4.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
FV,11,1.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
RSD,2,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
UT,13,1.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
SU,26,22.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,1.0,0
NWS,3,2.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
YC,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
A4,4,0.0,GOJ_SVO,1,3968.003780240135,2,1,397.4377329921331,157956.75160592605,0.0,0
AFL,9,8.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
SDM,4,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
HZ,2,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
AUL,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
5N,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
RT,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
SHU,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
WZ,2,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
DP,4,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
7R,2,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
DRU,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
KAR,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
U6,6,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
KZN,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
RSJ,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
S7,22,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
Y7,4,1.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
R3,4,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
UVT,0,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
N4,5,3.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,1.0,0
FV,11,1.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
RSD,2,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
UT,13,1.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
SU,26,22.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,1.0,0
NWS,3,2.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
YC,4,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
A4,4,0.0,MRV_SVO,1,968.478187673837,1,1,1367.186247946624,1869198.2365743676,0.0,0
AFL,9,8.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
SDM,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
HZ,2,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
AUL,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
5N,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
RT,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
SHU,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
WZ,2,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
DP,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
7R,2,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
DRU,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
KAR,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
U6,6,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
KZN,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
RSJ,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
S7,22,1.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
Y7,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
R3,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
UVT,0,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
N4,5,4.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
FV,11,1.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
RSD,2,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
UT,13,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
SU,26,23.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,1.0,1
NWS,3,2.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
YC,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
A4,4,0.0,KZN_SVO,1,3944.295120804223,2,2,744.479876333574,554250.2862656537,0.0,0
AFL,9,8.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,1.0,1
SDM,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
HZ,2,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
AUL,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
5N,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
RT,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
SHU,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
WZ,2,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
DP,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
7R,2,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
DRU,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
KAR,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
U6,6,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
KZN,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
RSJ,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
S7,22,1.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
Y7,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
R3,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
UVT,0,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
N4,5,4.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
FV,11,1.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
RSD,2,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
UT,13,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
SU,26,22.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,1.0,0
NWS,3,1.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
YC,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
A4,4,0.0,PEE_SVO,1,3627.163078771066,2,1,1149.3865756792927,1321089.5003517705,0.0,0
AFL,9,8.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
SDM,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
HZ,2,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
AUL,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
5N,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
RT,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
SHU,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
WZ,2,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
DP,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
7R,2,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
DRU,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
KAR,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
U6,6,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
KZN,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
RSJ,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
S7,22,1.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
Y7,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
R3,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
UVT,0,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
N4,5,4.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
FV,11,1.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
RSD,2,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
UT,13,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
SU,26,22.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,1.0,0
NWS,3,2.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
YC,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
A4,4,0.0,SVO_TOF,1,2679.2618386413824,1,1,2908.35477872141,8458527.518911663,0.0,0
AFL,9,8.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,1.0,0
SDM,4,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
HZ,2,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
AUL,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
5N,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
RT,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
SHU,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
WZ,2,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
DP,4,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
7R,2,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
DRU,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
KAR,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
U6,6,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
KZN,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
RSJ,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
S7,22,1.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
Y7,4,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
R3,4,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
UVT,0,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
N4,5,4.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,1.0,1
FV,11,3.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,1.0,1
RSD,2,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
UT,13,1.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
SU,26,23.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,1.0,0
NWS,3,2.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
YC,4,0.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
A4,4,1.0,KRR_SVO,1,3354.9068541466245,1,1,1223.1144198329623,1496008.884003324,0.0,0
AFL,9,8.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
SDM,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
HZ,2,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
AUL,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
5N,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
RT,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
SHU,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
WZ,2,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
DP,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
7R,2,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
DRU,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
KAR,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
U6,6,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
KZN,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
RSJ,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
S7,22,2.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
Y7,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
R3,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
UVT,0,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
N4,5,4.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
FV,11,1.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
RSD,2,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
UT,13,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
SU,26,23.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,1.0,0
NWS,3,2.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
YC,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
A4,4,0.0,AAQ_SVO,1,974.913329481139,1,1,1220.4882960866219,1489591.6808844255,0.0,0
AFL,9,7.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,1.0,0
SDM,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
HZ,2,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
AUL,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
5N,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
RT,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
SHU,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
WZ,2,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
DP,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
7R,2,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
DRU,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
KAR,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
U6,6,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
KZN,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
RSJ,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
S7,22,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
Y7,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
R3,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
UVT,0,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
N4,5,4.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
FV,11,1.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
RSD,2,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
UT,13,2.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
SU,26,24.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,1.0,1
NWS,3,2.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
YC,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
A4,4,0.0,KUF_SVO,2,3813.7223286442863,2,1,864.4947239865885,747351.1278006479,0.0,0
AFL,9,8.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
SDM,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
HZ,2,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
AUL,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
5N,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
RT,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
SHU,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
WZ,2,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
DP,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
7R,2,1.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
DRU,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
KAR,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
U6,6,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
KZN,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
RSJ,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
S7,22,1.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
Y7,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
R3,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
UVT,0,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
N4,5,4.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
FV,11,1.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
RSD,2,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
UT,13,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
SU,26,22.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,1.0,0
NWS,3,2.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
YC,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
A4,4,0.0,SVO_VOZ,1,3620.2607640886863,2,1,478.0791351260564,228559.65944287812,0.0,0
AFL,9,8.0,ROV_SVO,1,3759.2259841621653,2,1,983.7296370587525,967723.9988277449,0.0,0
SDM,4,0.0,ROV_SVO,1,3759.2259841621653,2,1,983.7296370587525,967723.9988277449,0.0,0
